epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,4298.49,0.4816,0.27852,0.87512,0.90257,0.85212,0.8975,0.56868,1.51211,0.6254,1.74201,0.00018325,0.00018325,0.00018325
167,4324.34,0.4659,0.27116,0.8728,0.91953,0.83072,0.89409,0.56213,1.52153,0.64037,1.76689,0.0001783,0.0001783,0.0001783
168,4350.18,0.46347,0.27065,0.87889,0.92773,0.83719,0.90272,0.56947,1.52049,0.63803,1.75895,0.00017335,0.00017335,0.00017335
169,4376.28,0.46787,0.27284,0.87384,0.92245,0.84728,0.90431,0.56613,1.51693,0.63636,1.76183,0.0001684,0.0001684,0.0001684
170,4402.44,0.45925,0.26848,0.87249,0.89922,0.8589,0.90086,0.56536,1.52002,0.63505,1.78614,0.00016345,0.00016345,0.00016345
171,4428.29,0.45891,0.26857,0.86957,0.92242,0.84306,0.90155,0.56382,1.53097,0.64714,1.81371,0.0001585,0.0001585,0.0001585
172,4454.18,0.46769,0.27163,0.8734,0.9073,0.85885,0.9006,0.56463,1.53472,0.65205,1.80015,0.00015355,0.00015355,0.00015355
173,4479.99,0.45521,0.26706,0.87286,0.90919,0.84999,0.89994,0.56556,1.53498,0.6289,1.78951,0.0001486,0.0001486,0.0001486
174,4505.94,0.45465,0.2662,0.87104,0.92993,0.82704,0.89901,0.56567,1.5258,0.63147,1.78911,0.00014365,0.00014365,0.00014365
175,4531.74,0.45795,0.26785,0.8718,0.91306,0.85051,0.89623,0.56241,1.53522,0.6497,1.77954,0.0001387,0.0001387,0.0001387
176,4557.67,0.45921,0.27182,0.86988,0.91436,0.85208,0.90314,0.56422,1.53708,0.64739,1.78103,0.00013375,0.00013375,0.00013375
177,4583.55,0.44944,0.26217,0.87169,0.91365,0.85816,0.90487,0.56647,1.54839,0.66101,1.80011,0.0001288,0.0001288,0.0001288
