epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,4050.17,0.15346,0.30776,0.89567,0.90646,0.84449,0.88506,0.54429,0.94249,0.6588,1.84006,0.00060895,0.00060895,0.00060895
160,4075.1,0.1562,0.30935,0.90287,0.89757,0.83648,0.88561,0.5508,0.92269,0.63773,1.81904,0.000606475,0.000606475,0.000606475
161,4100.19,0.15574,0.30734,0.90159,0.91424,0.83803,0.8881,0.54837,0.89319,0.65704,1.74143,0.000604,0.000604,0.000604
162,4125.12,0.15453,0.30703,0.90062,0.88117,0.85335,0.89228,0.55581,0.90235,0.63992,1.77959,0.000601525,0.000601525,0.000601525
163,4150.24,0.15288,0.30396,0.8976,0.89322,0.83857,0.88368,0.55367,0.90958,0.64172,1.7871,0.00059905,0.00059905,0.00059905
164,4175.27,0.1526,0.30464,0.89708,0.90858,0.82692,0.8859,0.55995,0.92888,0.65625,1.8234,0.000596575,0.000596575,0.000596575
165,4200.36,0.15153,0.30554,0.89104,0.90964,0.83826,0.88367,0.56078,0.92007,0.64901,1.79813,0.0005941,0.0005941,0.0005941
166,4225.45,0.15938,0.31021,0.89557,0.89773,0.83729,0.88218,0.5559,0.93293,0.64552,1.80679,0.000591625,0.000591625,0.000591625
167,4250.51,0.15383,0.30344,0.89829,0.87789,0.85841,0.88426,0.55007,0.90139,0.62718,1.78849,0.00058915,0.00058915,0.00058915
168,4275.51,0.15375,0.30458,0.90348,0.90055,0.85019,0.8933,0.55891,0.96189,0.67223,1.86304,0.000586675,0.000586675,0.000586675
169,4300.57,0.15892,0.30839,0.90063,0.90034,0.85045,0.89179,0.55604,0.93172,0.63935,1.82024,0.0005842,0.0005842,0.0005842
170,4325.62,0.15259,0.30426,0.89529,0.89435,0.84379,0.89047,0.55864,0.9405,0.63584,1.82668,0.000581725,0.000581725,0.000581725
171,4350.71,0.15693,0.30401,0.89242,0.92492,0.82585,0.88901,0.55199,0.96122,0.67666,1.81778,0.00057925,0.00057925,0.00057925
172,4375.77,0.16118,0.3094,0.89787,0.90741,0.85397,0.89724,0.55934,0.92863,0.62761,1.80681,0.000576775,0.000576775,0.000576775
173,4400.79,0.15134,0.30287,0.89487,0.90482,0.84917,0.88848,0.54747,0.90085,0.62004,1.80669,0.0005743,0.0005743,0.0005743
174,4425.95,0.15473,0.30277,0.89704,0.90404,0.84964,0.89636,0.55254,0.94384,0.66594,1.84608,0.000571825,0.000571825,0.000571825
175,4450.96,0.15218,0.30304,0.89469,0.92218,0.81702,0.89192,0.55407,0.95247,0.63837,1.82667,0.00056935,0.00056935,0.00056935
176,4476.06,0.15762,0.30938,0.89577,0.88938,0.85117,0.89451,0.55518,0.94782,0.65516,1.8526,0.000566875,0.000566875,0.000566875
